trace_label,question_id,trial_idx,tinker_normalized_score,tinker_points_earned,tinker_points_possible,tinker_final_answer_correct,qwen_normalized_score,qwen_points_earned,qwen_points_possible,qwen_final_answer_correct,llama_normalized_score,llama_points_earned,llama_points_possible,llama_final_answer_correct,nemotron_normalized_score,nemotron_points_earned,nemotron_points_possible,nemotron_final_answer_correct,score_spread
gpt54mini,bf-d1228a30ce,2,0.0000,0.00,72.00,false,1.0000,72.00,72.00,true,0.6667,48.00,72.00,true,1.0000,72.00,72.00,true,1.0000
gpt54mini,bf-dc4465e435,0,0.0000,0.00,27.00,false,0.8148,22.00,27.00,false,0.2593,7.00,27.00,false,0.2593,7.00,27.00,false,0.8148
gpt54mini,bf-dc4465e435,1,0.0000,0.00,27.00,false,0.1852,5.00,27.00,false,0.0370,1.00,27.00,false,0.2222,6.00,27.00,false,0.2222
gpt54mini,bf-dc4465e435,2,0.0000,0.00,27.00,false,0.5556,15.00,27.00,false,0.2963,8.00,27.00,false,0.2963,8.00,27.00,false,0.5556
gpt54mini,bf-dd28f22b19,0,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000
gpt54mini,bf-dd28f22b19,1,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000
gpt54mini,bf-dd28f22b19,2,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000,0.00,20.00,false,0.0000
gpt54mini,bf-de888bed80,0,0.0000,0.00,27.00,false,0.1852,5.00,27.00,false,0.1852,5.00,27.00,false,0.3333,9.00,27.00,false,0.3333
gpt54mini,bf-de888bed80,1,0.0000,0.00,27.00,false,0.6296,17.00,27.00,false,0.3333,9.00,27.00,false,0.6296,17.00,27.00,false,0.6296
gpt54mini,bf-de888bed80,2,0.0000,0.00,27.00,false,0.1852,5.00,27.00,false,0.1481,4.00,27.00,false,0.1481,4.00,27.00,false,0.1852
gpt54mini,bf-dfbfada14f,0,0.0000,0.00,70.00,false,0.4143,29.00,70.00,false,0.7143,50.00,70.00,false,0.3571,25.00,70.00,false,0.7143
gpt54mini,bf-dfbfada14f,1,0.0000,0.00,70.00,false,0.1143,8.00,70.00,false,0.8857,62.00,70.00,false,0.4000,28.00,70.00,false,0.8857
gpt54mini,bf-dfbfada14f,2,0.0000,0.00,70.00,false,0.1143,8.00,70.00,false,0.2286,16.00,70.00,false,0.6571,46.00,70.00,false,0.6571
gpt54mini,bf-ea4ca2ff65,0,0.0000,0.00,65.00,false,0.0615,4.00,65.00,false,0.0615,4.00,65.00,false,0.0000,0.00,65.00,true,0.0615
gpt54mini,bf-ea4ca2ff65,1,0.0000,0.00,65.00,false,0.1077,7.00,65.00,false,0.0000,0.00,65.00,false,0.0462,3.00,65.00,true,0.1077
gpt54mini,bf-ea4ca2ff65,2,0.0000,0.00,65.00,false,0.1231,8.00,65.00,false,0.0462,3.00,65.00,false,0.1385,9.00,65.00,false,0.1385
gpt54mini,bf-ec1b0219ac,0,0.0000,0.00,27.00,false,0.0000,0.00,27.00,false,0.0000,0.00,27.00,false,0.0000,0.00,27.00,false,0.0000
gpt54mini,bf-ec1b0219ac,1,0.0000,0.00,27.00,false,0.1852,5.00,27.00,false,0.0370,1.00,27.00,false,0.1852,5.00,27.00,false,0.1852
gpt54mini,bf-ec1b0219ac,2,0.0000,0.00,27.00,false,0.0370,1.00,27.00,false,0.0370,1.00,27.00,false,0.4815,13.00,27.00,false,0.4815
gpt54mini,bf-f6817f623b,0,0.0000,0.00,34.00,false,0.4118,14.00,34.00,false,0.0000,0.00,34.00,false,0.2941,10.00,34.00,false,0.4118
gpt54mini,bf-f6817f623b,1,0.0000,0.00,34.00,false,0.4118,14.00,34.00,false,0.2941,10.00,34.00,false,0.4118,14.00,34.00,false,0.4118
gpt54mini,bf-f6817f623b,2,0.0000,0.00,34.00,false,0.4118,14.00,34.00,false,0.0000,0.00,34.00,false,0.4118,14.00,34.00,false,0.4118
gpt54mini,bf-fc3be3969d,0,0.0000,0.00,41.00,false,0.0244,1.00,41.00,false,0.0000,0.00,41.00,false,0.0000,0.00,41.00,false,0.0244
gpt54mini,bf-fc3be3969d,1,0.0000,0.00,41.00,false,0.0976,4.00,41.00,false,0.0488,2.00,41.00,false,0.9512,39.00,41.00,false,0.9512
gpt54mini,bf-fc3be3969d,2,0.0000,0.00,41.00,false,0.0488,2.00,41.00,false,0.0488,2.00,41.00,false,0.0244,1.00,41.00,false,0.0488
gpt54mini,bf-fcb94dc80c,0,0.0000,0.00,28.00,false,1.0000,28.00,28.00,false,0.1429,4.00,28.00,false,0.6071,17.00,28.00,false,1.0000
gpt54mini,bf-fcb94dc80c,1,0.0000,0.00,28.00,false,0.0000,0.00,28.00,false,0.0000,0.00,28.00,false,0.2500,7.00,28.00,false,0.2500
gpt54mini,bf-fcb94dc80c,2,0.0000,0.00,28.00,false,0.9643,27.00,28.00,true,0.0357,1.00,28.00,true,0.8929,25.00,28.00,false,0.9643
gpt54mini,bf-fdfa344920,0,0.0000,0.00,33.00,false,0.1818,6.00,33.00,false,0.1515,5.00,33.00,false,0.0303,1.00,33.00,false,0.1818
gpt54mini,bf-fdfa344920,1,0.0000,0.00,33.00,false,0.2121,7.00,33.00,false,0.1818,6.00,33.00,false,0.2424,8.00,33.00,false,0.2424
gpt54mini,bf-fdfa344920,2,0.0000,0.00,33.00,false,1.0000,33.00,33.00,true,0.8182,27.00,33.00,true,1.0000,33.00,33.00,true,1.0000
gpt55,bf-0a8c20169a,0,0.0000,0.00,24.00,false,1.0000,24.00,24.00,true,0.1250,3.00,24.00,true,1.0000,24.00,24.00,true,1.0000
gpt55,bf-0a8c20169a,1,0.0000,0.00,24.00,false,1.0000,24.00,24.00,true,0.5000,12.00,24.00,true,1.0000,24.00,24.00,true,1.0000
gpt55,bf-0a8c20169a,2,0.0000,0.00,24.00,false,1.0000,24.00,24.00,true,0.5000,12.00,24.00,true,1.0000,24.00,24.00,true,1.0000
gpt55,bf-0e2b33b21b,0,0.0000,0.00,27.00,false,0.4074,11.00,27.00,false,0.4074,11.00,27.00,false,0.2963,8.00,27.00,false,0.4074
gpt55,bf-0e2b33b21b,1,0.0000,0.00,27.00,false,0.4074,11.00,27.00,false,0.4074,11.00,27.00,false,0.6667,18.00,27.00,true,0.6667
gpt55,bf-0e2b33b21b,2,0.0000,0.00,27.00,false,0.4074,11.00,27.00,false,0.7037,19.00,27.00,false,0.0000,0.00,27.00,false,0.7037
gpt55,bf-14e00db503,0,0.0000,0.00,23.00,false,1.0000,23.00,23.00,true,0.4348,10.00,23.00,true,0.7826,18.00,23.00,true,1.0000
gpt55,bf-14e00db503,1,0.0000,0.00,23.00,false,0.7826,18.00,23.00,true,0.4348,10.00,23.00,true,0.8696,20.00,23.00,true,0.8696
gpt55,bf-14e00db503,2,0.0000,0.00,23.00,false,0.9130,21.00,23.00,true,1.0000,23.00,23.00,true,0.9565,22.00,23.00,true,1.0000
gpt55,bf-20474b5540,0,0.0000,0.00,30.00,false,1.0000,30.00,30.00,true,0.4333,13.00,30.00,true,0.4667,14.00,30.00,true,1.0000
gpt55,bf-20474b5540,1,0.0000,0.00,30.00,false,1.0000,30.00,30.00,true,0.5333,16.00,30.00,true,0.1333,4.00,30.00,true,1.0000
gpt55,bf-20474b5540,2,0.0000,0.00,30.00,false,1.0000,30.00,30.00,true,0.4667,14.00,30.00,true,0.4667,14.00,30.00,true,1.0000
gpt55,bf-2c01534176,0,0.0000,0.00,36.00,false,0.2778,10.00,36.00,false,0.2778,10.00,36.00,false,0.2778,10.00,36.00,false,0.2778
gpt55,bf-2c01534176,1,0.0000,0.00,36.00,false,0.0278,1.00,36.00,false,0.0000,0.00,36.00,false,0.3889,14.00,36.00,false,0.3889
gpt55,bf-2c01534176,2,0.0000,0.00,36.00,false,0.5556,20.00,36.00,false,0.0278,1.00,36.00,true,0.4722,17.00,36.00,false,0.5556
gpt55,bf-36d4a10aa8,0,0.0000,0.00,37.00,false,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000
gpt55,bf-36d4a10aa8,1,0.0000,0.00,37.00,false,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000
gpt55,bf-36d4a10aa8,2,0.0000,0.00,37.00,false,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000,37.00,37.00,true,1.0000
gpt55,bf-37f81aef9b,0,0.0000,0.00,27.00,false,0.2963,8.00,27.00,false,0.2963,8.00,27.00,false,0.5185,14.00,27.00,false,0.5185
gpt55,bf-37f81aef9b,1,0.0000,0.00,27.00,false,0.5926,16.00,27.00,false,0.2593,7.00,27.00,false,0.6296,17.00,27.00,false,0.6296
gpt55,bf-37f81aef9b,2,0.0000,0.00,27.00,false,0.2963,8.00,27.00,false,0.3333,9.00,27.00,false,0.6296,17.00,27.00,false,0.6296
gpt55,bf-39bacf8580,0,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000
gpt55,bf-39bacf8580,1,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000,25.00,25.00,true,1.0000
gpt55,bf-39bacf8580,2,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,0.7200,18.00,25.00,true,1.0000,25.00,25.00,true,1.0000
gpt55,bf-3b698728de,0,0.0000,0.00,36.00,false,0.7500,27.00,36.00,false,0.1944,7.00,36.00,false,0.0000,0.00,36.00,false,0.7500
gpt55,bf-3b698728de,1,0.0000,0.00,36.00,false,0.0833,3.00,36.00,false,0.0000,0.00,36.00,false,0.0000,0.00,36.00,false,0.0833
gpt55,bf-3b698728de,2,0.0000,0.00,36.00,false,0.0000,0.00,36.00,false,0.0000,0.00,36.00,false,0.0000,0.00,36.00,false,0.0000
gpt55,bf-472ca86db1,0,0.0000,0.00,65.00,false,0.6615,43.00,65.00,false,0.7846,51.00,65.00,false,0.7846,51.00,65.00,true,0.7846
gpt55,bf-472ca86db1,1,0.0000,0.00,65.00,false,0.7231,47.00,65.00,false,0.2154,14.00,65.00,false,1.0000,65.00,65.00,false,1.0000
gpt55,bf-472ca86db1,2,0.0000,0.00,65.00,false,0.2462,16.00,65.00,false,0.6769,44.00,65.00,false,0.7846,51.00,65.00,false,0.7846
gpt55,bf-50f29af2ed,0,0.0000,0.00,82.00,false,0.4146,34.00,82.00,false,0.4024,33.00,82.00,false,0.0000,0.00,82.00,false,0.4146
gpt55,bf-50f29af2ed,1,0.0000,0.00,82.00,false,0.4024,33.00,82.00,false,0.0854,7.00,82.00,false,0.0000,0.00,82.00,false,0.4024
gpt55,bf-50f29af2ed,2,0.0000,0.00,82.00,false,0.4390,36.00,82.00,false,0.4634,38.00,82.00,false,0.0000,0.00,82.00,false,0.4634
gpt55,bf-51844d71db,0,0.0000,0.00,33.00,false,0.5455,18.00,33.00,false,0.0000,0.00,33.00,false,1.0000,33.00,33.00,false,1.0000
gpt55,bf-51844d71db,1,0.0000,0.00,33.00,false,0.2121,7.00,33.00,false,0.2424,8.00,33.00,false,0.6970,23.00,33.00,false,0.6970
gpt55,bf-51844d71db,2,0.0000,0.00,33.00,false,0.6667,22.00,33.00,false,0.0909,3.00,33.00,true,0.3939,13.00,33.00,false,0.6667
gpt55,bf-55f33faa82,0,0.0000,0.00,72.00,false,0.0000,0.00,72.00,false,0.4444,32.00,72.00,false,0.7778,56.00,72.00,false,0.7778
gpt55,bf-55f33faa82,1,0.0000,0.00,72.00,false,1.0000,72.00,72.00,false,0.7778,56.00,72.00,false,1.0000,72.00,72.00,false,1.0000
gpt55,bf-55f33faa82,2,0.0000,0.00,72.00,false,0.4861,35.00,72.00,false,0.5000,36.00,72.00,false,0.9167,66.00,72.00,false,0.9167
gpt55,bf-5b4cd39939,0,0.0000,0.00,54.00,false,0.2593,14.00,54.00,false,0.0000,0.00,54.00,false,0.0000,0.00,54.00,false,0.2593
gpt55,bf-5b4cd39939,1,0.0000,0.00,54.00,false,0.8148,44.00,54.00,false,0.0000,0.00,54.00,false,0.7407,40.00,54.00,false,0.8148
gpt55,bf-5b4cd39939,2,0.0000,0.00,54.00,false,0.2407,13.00,54.00,false,0.0000,0.00,54.00,false,0.1481,8.00,54.00,false,0.2407
gpt55,bf-66ccc5d04a,0,0.0000,0.00,24.00,false,0.1667,4.00,24.00,false,0.0000,0.00,24.00,false,0.1667,4.00,24.00,false,0.1667
gpt55,bf-66ccc5d04a,1,0.0000,0.00,24.00,false,0.1667,4.00,24.00,false,0.0000,0.00,24.00,false,0.2083,5.00,24.00,false,0.2083
gpt55,bf-66ccc5d04a,2,0.0000,0.00,24.00,false,0.3750,9.00,24.00,false,0.0000,0.00,24.00,false,0.1667,4.00,24.00,false,0.3750
gpt55,bf-6bd9e9e383,0,0.0000,0.00,14.00,false,1.0000,14.00,14.00,true,0.7857,11.00,14.00,true,1.0000,14.00,14.00,true,1.0000
gpt55,bf-6bd9e9e383,1,0.0000,0.00,14.00,false,1.0000,14.00,14.00,true,1.0000,14.00,14.00,true,1.0000,14.00,14.00,true,1.0000
gpt55,bf-6bd9e9e383,2,0.0000,0.00,14.00,false,1.0000,14.00,14.00,true,1.0000,14.00,14.00,true,1.0000,14.00,14.00,true,1.0000
gpt55,bf-6fb17b7f3d,0,0.0000,0.00,30.00,false,0.1333,4.00,30.00,false,0.1000,3.00,30.00,false,0.3667,11.00,30.00,false,0.3667
gpt55,bf-6fb17b7f3d,1,0.0000,0.00,30.00,false,0.3000,9.00,30.00,false,0.1000,3.00,30.00,false,0.3000,9.00,30.00,false,0.3000
gpt55,bf-6fb17b7f3d,2,0.0000,0.00,30.00,false,0.3667,11.00,30.00,false,0.1000,3.00,30.00,false,0.3667,11.00,30.00,false,0.3667
gpt55,bf-712e20a246,0,0.0000,0.00,16.00,false,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000
gpt55,bf-712e20a246,1,0.0000,0.00,16.00,false,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000
gpt55,bf-712e20a246,2,0.0000,0.00,16.00,false,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000,16.00,16.00,true,1.0000
gpt55,bf-77a2cbc3ee,0,0.0000,0.00,29.00,false,0.6552,19.00,29.00,false,0.2069,6.00,29.00,false,0.4138,12.00,29.00,false,0.6552
gpt55,bf-77a2cbc3ee,1,0.0000,0.00,29.00,false,0.6552,19.00,29.00,false,0.5172,15.00,29.00,false,0.5172,15.00,29.00,false,0.6552
gpt55,bf-77a2cbc3ee,2,0.0000,0.00,29.00,false,0.3448,10.00,29.00,false,0.5172,15.00,29.00,false,0.5172,15.00,29.00,false,0.5172
gpt55,bf-80a8d42d12,0,0.0000,0.00,39.00,false,1.0000,39.00,39.00,true,1.0000,39.00,39.00,true,1.0000,39.00,39.00,true,1.0000
gpt55,bf-80a8d42d12,1,0.0000,0.00,39.00,false,1.0000,39.00,39.00,true,1.0000,39.00,39.00,true,1.0000,39.00,39.00,true,1.0000
gpt55,bf-80a8d42d12,2,0.0000,0.00,39.00,false,0.7436,29.00,39.00,true,1.0000,39.00,39.00,true,0.5385,21.00,39.00,false,1.0000
gpt55,bf-80db2fdd07,0,0.0000,0.00,21.00,false,1.0000,21.00,21.00,true,1.0000,21.00,21.00,true,1.0000,21.00,21.00,true,1.0000
gpt55,bf-80db2fdd07,1,0.0000,0.00,21.00,false,1.0000,21.00,21.00,true,1.0000,21.00,21.00,true,1.0000,21.00,21.00,true,1.0000
gpt55,bf-80db2fdd07,2,0.0000,0.00,21.00,false,1.0000,21.00,21.00,true,1.0000,21.00,21.00,true,0.0952,2.00,21.00,true,1.0000
gpt55,bf-87f9ec55fa,0,0.0000,0.00,49.00,false,0.3265,16.00,49.00,false,0.0000,0.00,49.00,false,0.0000,0.00,49.00,false,0.3265
gpt55,bf-87f9ec55fa,1,0.0000,0.00,49.00,false,0.4286,21.00,49.00,false,0.0000,0.00,49.00,false,0.2245,11.00,49.00,false,0.4286
gpt55,bf-87f9ec55fa,2,0.0000,0.00,49.00,false,0.3265,16.00,49.00,false,0.0000,0.00,49.00,false,0.0000,0.00,49.00,false,0.3265
gpt55,bf-8ccf07aa37,0,0.0000,0.00,22.00,false,0.0909,2.00,22.00,false,0.0000,0.00,22.00,false,0.0000,0.00,22.00,false,0.0909
gpt55,bf-8ccf07aa37,1,0.0000,0.00,22.00,false,0.5455,12.00,22.00,false,0.0909,2.00,22.00,false,0.5455,12.00,22.00,false,0.5455
gpt55,bf-8ccf07aa37,2,0.0000,0.00,22.00,false,0.5455,12.00,22.00,false,0.0000,0.00,22.00,false,1.0000,22.00,22.00,false,1.0000
gpt55,bf-8d95e11919,0,0.0000,0.00,38.00,false,0.7895,30.00,38.00,false,0.5526,21.00,38.00,false,0.8947,34.00,38.00,false,0.8947
gpt55,bf-8d95e11919,1,0.0000,0.00,38.00,false,0.7105,27.00,38.00,false,0.7895,30.00,38.00,false,0.7895,30.00,38.00,false,0.7895
gpt55,bf-8d95e11919,2,0.0000,0.00,38.00,false,0.7105,27.00,38.00,false,0.0000,0.00,38.00,false,0.8421,32.00,38.00,false,0.8421
gpt55,bf-9e1fff9250,0,0.0000,0.00,34.00,false,0.9706,33.00,34.00,false,0.8529,29.00,34.00,false,0.3824,13.00,34.00,false,0.9706
gpt55,bf-9e1fff9250,1,0.0000,0.00,34.00,false,0.5000,17.00,34.00,false,0.0000,0.00,34.00,false,1.0000,34.00,34.00,false,1.0000
gpt55,bf-9e1fff9250,2,0.1471,5.00,34.00,false,0.6176,21.00,34.00,false,1.0000,34.00,34.00,true,0.0294,1.00,34.00,false,0.9706
gpt55,bf-9fb74e0fff,0,0.0000,0.00,34.00,false,0.4706,16.00,34.00,false,0.0000,0.00,34.00,false,0.2941,10.00,34.00,false,0.4706
gpt55,bf-9fb74e0fff,1,0.0000,0.00,34.00,false,0.5294,18.00,34.00,false,0.0294,1.00,34.00,false,1.0000,34.00,34.00,false,1.0000
gpt55,bf-9fb74e0fff,2,0.8235,28.00,34.00,false,0.7059,24.00,34.00,false,0.0294,1.00,34.00,false,1.0000,34.00,34.00,false,0.9706
gpt55,bf-a45651184d,0,0.0000,0.00,45.00,false,0.5556,25.00,45.00,false,0.0000,0.00,45.00,false,0.7778,35.00,45.00,false,0.7778
gpt55,bf-a45651184d,1,0.0000,0.00,45.00,false,0.7778,35.00,45.00,false,0.7778,35.00,45.00,true,0.5778,26.00,45.00,false,0.7778
gpt55,bf-a45651184d,2,0.0000,0.00,45.00,false,0.7778,35.00,45.00,false,0.7778,35.00,45.00,true,0.7333,33.00,45.00,false,0.7778
gpt55,bf-a6ecc2c171,0,0.0000,0.00,15.00,false,1.0000,15.00,15.00,true,1.0000,15.00,15.00,true,1.0000,15.00,15.00,true,1.0000
gpt55,bf-a6ecc2c171,1,0.0000,0.00,15.00,false,1.0000,15.00,15.00,true,1.0000,15.00,15.00,true,1.0000,15.00,15.00,true,1.0000
gpt55,bf-a6ecc2c171,2,0.0000,0.00,15.00,false,1.0000,15.00,15.00,true,0.3333,5.00,15.00,true,1.0000,15.00,15.00,true,1.0000
gpt55,bf-a838bf1b8e,0,0.0000,0.00,105.00,false,0.6857,72.00,105.00,false,0.9524,100.00,105.00,true,0.8095,85.00,105.00,false,0.9524
gpt55,bf-a838bf1b8e,1,0.0000,0.00,105.00,false,0.8095,85.00,105.00,false,1.0000,105.00,105.00,true,0.9524,100.00,105.00,false,1.0000
gpt55,bf-a838bf1b8e,2,0.0000,0.00,105.00,false,0.0000,0.00,105.00,false,0.9714,102.00,105.00,true,0.0952,10.00,105.00,false,0.9714
gpt55,bf-a9408e6a52,0,0.0000,0.00,84.00,false,0.5357,45.00,84.00,false,0.0000,0.00,84.00,true,1.0000,84.00,84.00,false,1.0000
gpt55,bf-a9408e6a52,1,0.0000,0.00,84.00,false,0.7619,64.00,84.00,false,0.0000,0.00,84.00,false,0.7381,62.00,84.00,false,0.7619
gpt55,bf-a9408e6a52,2,0.0000,0.00,84.00,false,0.5476,46.00,84.00,false,0.7619,64.00,84.00,false,0.7738,65.00,84.00,false,0.7738
gpt55,bf-aedffb054a,0,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,0.0800,2.00,25.00,true,0.4800,12.00,25.00,true,1.0000
gpt55,bf-aedffb054a,1,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,0.0800,2.00,25.00,true,0.8400,21.00,25.00,true,1.0000
gpt55,bf-aedffb054a,2,0.0000,0.00,25.00,false,1.0000,25.00,25.00,true,0.0800,2.00,25.00,true,0.0800,2.00,25.00,true,1.0000
gpt55,bf-b0926059cd,0,0.0000,0.00,91.00,false,0.7802,71.00,91.00,false,0.0000,0.00,91.00,false,0.2857,26.00,91.00,false,0.7802
gpt55,bf-b0926059cd,1,0.0000,0.00,91.00,false,1.0000,91.00,91.00,true,1.0000,91.00,91.00,true,1.0000,91.00,91.00,true,1.0000
gpt55,bf-b0926059cd,2,0.0000,0.00,91.00,false,1.0000,91.00,91.00,true,0.9231,84.00,91.00,true,1.0000,91.00,91.00,true,1.0000
gpt55,bf-b9eac17de3,0,0.0000,0.00,43.00,false,1.0000,43.00,43.00,true,0.0000,0.00,43.00,true,0.0000,0.00,43.00,true,1.0000
gpt55,bf-b9eac17de3,1,0.0000,0.00,43.00,false,1.0000,43.00,43.00,true,0.0000,0.00,43.00,true,0.0000,0.00,43.00,true,1.0000
gpt55,bf-b9eac17de3,2,0.0000,0.00,43.00,false,1.0000,43.00,43.00,true,0.0000,0.00,43.00,true,0.2326,10.00,43.00,true,1.0000
gpt55,bf-bc7e63859f,0,0.0000,0.00,24.00,false,1.0000,24.00,24.00,true,0.6667,16.00,24.00,true,1.0000,24.00,24.00,true,1.0000
gpt55,bf-bc7e63859f,1,0.0000,0.00,24.00,false,0.6667,16.00,24.00,false,0.6667,16.00,24.00,false,0.9167,22.00,24.00,false,0.9167
gpt55,bf-bc7e63859f,2,0.0000,0.00,24.00,false,1.0000,24.00,24.00,true,1.0000,24.00,24.00,true,1.0000,24.00,24.00,true,1.0000
gpt55,bf-c40881c993,0,0.0000,0.00,32.00,false,1.0000,32.00,32.00,false,0.6875,22.00,32.00,false,1.0000,32.00,32.00,true,1.0000
gpt55,bf-c40881c993,1,0.0000,0.00,32.00,false,1.0000,32.00,32.00,true,1.0000,32.00,32.00,true,1.0000,32.00,32.00,true,1.0000
gpt55,bf-c40881c993,2,0.0000,0.00,32.00,false,1.0000,32.00,32.00,true,0.0938,3.00,32.00,false,0.8750,28.00,32.00,true,1.0000
gpt55,bf-c664c596ed,0,0.0000,0.00,30.00,false,1.0000,30.00,30.00,true,1.0000,30.00,30.00,true,0.9000,27.00,30.00,true,1.0000
gpt55,bf-c664c596ed,1,0.0000,0.00,30.00,false,0.1000,3.00,30.00,false,0.9333,28.00,30.00,true,0.6667,20.00,30.00,false,0.9333
gpt55,bf-c664c596ed,2,0.0000,0.00,30.00,false,1.0000,30.00,30.00,true,1.0000,30.00,30.00,true,1.0000,30.00,30.00,true,1.0000
gpt55,bf-c75541fef6,0,0.0000,0.00,13.00,false,1.0000,13.00,13.00,true,0.2308,3.00,13.00,true,1.0000,13.00,13.00,true,1.0000
gpt55,bf-c75541fef6,1,0.0000,0.00,13.00,false,1.0000,13.00,13.00,true,0.2308,3.00,13.00,true,1.0000,13.00,13.00,true,1.0000
gpt55,bf-c75541fef6,2,0.0000,0.00,13.00,false,0.0769,1.00,13.00,false,0.0769,1.00,13.00,false,0.0000,0.00,13.00,false,0.0769
gpt55,bf-c97cd6fa17,0,0.0000,0.00,32.00,false,0.6875,22.00,32.00,true,1.0000,32.00,32.00,true,0.6875,22.00,32.00,false,1.0000
gpt55,bf-c97cd6fa17,1,0.0000,0.00,32.00,false,0.6875,22.00,32.00,true,1.0000,32.00,32.00,true,0.9375,30.00,32.00,false,1.0000
gpt55,bf-c97cd6fa17,2,0.0000,0.00,32.00,false,0.6875,22.00,32.00,false,1.0000,32.00,32.00,true,0.5938,19.00,32.00,false,1.0000
gpt55,bf-d0e8d00008,0,0.0000,0.00,27.00,false,1.0000,27.00,27.00,true,1.0000,27.00,27.00,true,0.6296,17.00,27.00,true,1.0000
gpt55,bf-d0e8d00008,1,0.0000,0.00,27.00,false,0.9259,25.00,27.00,true,0.7037,19.00,27.00,true,0.9259,25.00,27.00,true,0.9259
gpt55,bf-d0e8d00008,2,0.0000,0.00,27.00,false,1.0000,27.00,27.00,true,0.4074,11.00,27.00,true,0.9630,26.00,27.00,true,1.0000
gpt55,bf-d1228a30ce,0,0.0000,0.00,72.00,false,1.0000,72.00,72.00,true,1.0000,72.00,72.00,true,1.0000,72.00,72.00,true,1.0000
gpt55,bf-d1228a30ce,1,0.0000,0.00,72.00,false,1.0000,72.00,72.00,true,1.0000,72.00,72.00,true,1.0000,72.00,72.00,true,1.0000
gpt55,bf-d1228a30ce,2,0.0000,0.00,72.00,false,1.0000,72.00,72.00,true,0.6667,48.00,72.00,true,1.0000,72.00,72.00,true,1.0000
gpt55,bf-dc4465e435,0,0.0000,0.00,27.00,false,0.5926,16.00,27.00,true,1.0000,27.00,27.00,true,0.9630,26.00,27.00,true,1.0000
gpt55,bf-dc4465e435,1,0.0000,0.00,27.00,false,1.0000,27.00,27.00,true,0.8148,22.00,27.00,true,1.0000,27.00,27.00,true,1.0000
gpt55,bf-dc4465e435,2,0.0000,0.00,27.00,false,0.8889,24.00,27.00,true,1.0000,27.00,27.00,true,0.9630,26.00,27.00,true,1.0000
gpt55,bf-dd28f22b19,0,0.0000,0.00,20.00,false,1.0000,20.00,20.00,true,0.4000,8.00,20.00,true,0.4000,8.00,20.00,true,1.0000
gpt55,bf-dd28f22b19,1,0.0000,0.00,20.00,false,1.0000,20.00,20.00,true,0.4000,8.00,20.00,true,1.0000,20.00,20.00,true,1.0000
gpt55,bf-dd28f22b19,2,0.0000,0.00,20.00,false,1.0000,20.00,20.00,true,0.2500,5.00,20.00,true,1.0000,20.00,20.00,true,1.0000
gpt55,bf-de888bed80,0,0.0000,0.00,27.00,false,1.0000,27.00,27.00,true,1.0000,27.00,27.00,true,1.0000,27.00,27.00,true,1.0000
gpt55,bf-de888bed80,1,0.0000,0.00,27.00,false,1.0000,27.00,27.00,true,1.0000,27.00,27.00,true,1.0000,27.00,27.00,true,1.0000
gpt55,bf-de888bed80,2,0.0000,0.00,27.00,false,1.0000,27.00,27.00,true,1.0000,27.00,27.00,true,1.0000,27.00,27.00,true,1.0000
gpt55,bf-dfbfada14f,0,0.0000,0.00,70.00,false,0.6714,47.00,70.00,false,0.1571,11.00,70.00,false,0.4143,29.00,70.00,false,0.6714
gpt55,bf-dfbfada14f,1,0.0000,0.00,70.00,false,0.1429,10.00,70.00,false,0.1571,11.00,70.00,false,0.1000,7.00,70.00,false,0.1571
gpt55,bf-dfbfada14f,2,0.0000,0.00,70.00,false,0.2000,14.00,70.00,false,0.9714,68.00,70.00,false,0.1429,10.00,70.00,false,0.9714
gpt55,bf-ea4ca2ff65,0,0.0000,0.00,65.00,false,0.6923,45.00,65.00,false,0.1538,10.00,65.00,false,0.4769,31.00,65.00,false,0.6923
gpt55,bf-ea4ca2ff65,1,0.0000,0.00,65.00,false,0.3692,24.00,65.00,false,0.2615,17.00,65.00,false,0.9385,61.00,65.00,false,0.9385
gpt55,bf-ea4ca2ff65,2,0.0000,0.00,65.00,false,0.3692,24.00,65.00,false,0.2462,16.00,65.00,false,1.0000,65.00,65.00,true,1.0000
